@relation data

@attribute pr_all1 numeric
@attribute pr_root numeric
@attribute pr_high numeric
@attribute common numeric
@attribute adamic numeric
@attribute jacc numeric
@attribute pr_all1_super numeric
@attribute pr_root_super numeric
@attribute pr_high_super numeric
@attribute class {1,0}

@data

0.000554779,0.00123468,0.00123468,3,0.548291663125,0.00887573964497,1.10469e-05,0.00035732,0.00035732,0
0.00137976,0.00148779,0.00148779,6,0.951089637605,0.0135440180587,1.95349e-05,0.000360813,0.000360813,0
0.0028501,0.00229615,0.00229615,45,7.22027643923,0.0681818181818,1.24384e-05,0.000389628,0.000389628,0
0.000886014,0.00174088,0.00174088,35,6.68862784271,0.102040816327,3.19968e-05,0.000467814,0.000467814,0
0.00431294,0.00355014,0.00355014,89,14.694275527,0.0959051724138,1.46641e-05,0.000443026,0.000443026,0
0.00379559,0.00275166,0.00275166,9,2.12227749539,0.0127478753541,1.11901e-05,0.000362137,0.000362137,0
0.00477899,0.00370054,0.00370054,90,14.7553906813,0.0906344410876,1.44777e-05,0.000440983,0.000440983,0
0.00117313,0.00104845,0.00104845,27,4.55738540873,0.0680100755668,1.20496e-05,0.000378277,0.000378277,0
0.00144382,0.00177054,0.00177054,4,0.670301489573,0.00862068965517,1.08229e-05,0.000351637,0.000351637,0
0.00176418,0.00251293,0.00251293,43,7.73438068596,0.0854870775348,1.34467e-05,0.000418805,0.000418805,0
0.00140641,0.00155258,0.00155258,19,3.16988321455,0.0432801822323,1.14565e-05,0.000365947,0.000365947,0
0.00334835,0.00308013,0.00308013,96,15.7999141768,0.125984251969,2.30947e-05,0.00045304,0.00045304,0
0.00326415,0.00276134,0.00276134,34,5.42896123099,0.0401891252955,2.03296e-05,0.000380565,0.000380565,0
0.000509079,0.00108432,0.00108432,1,0.143169737205,0.00303951367781,1.07751e-05,0.000349445,0.000349445,0
0.00226068,0.00198984,0.00198984,35,5.85337058786,0.065543071161,2.10606e-05,0.000397415,0.000397415,0
0.00354246,0.00306945,0.00306945,46,7.18582849511,0.0508849557522,1.19184e-05,0.000377274,0.000377274,0
0.00123044,0.00214665,0.00214665,63,11.777196136,0.162371134021,1.71611e-05,0.000507825,0.000507825,0
0.00140024,0.00154864,0.00154864,13,2.23672778665,0.0290827740492,1.14542e-05,0.000366905,0.000366905,0
0.00448907,0.00352942,0.00352942,54,8.50011217802,0.051724137931,2.09995e-05,0.000398511,0.000398511,0
0.00164919,0.00201001,0.00201001,0,0,0.0,1.07634e-05,0.000349094,0.000349094,0
0.00112133,0.00195602,0.00195602,37,6.89047281177,0.0918114143921,1.44136e-05,0.000432452,0.000432452,0
0.00160028,0.00160721,0.00160721,26,4.1146504925,0.0514851485149,2.85842e-05,0.00038064,0.00038064,0
0.00249508,0.00333077,0.00333077,51,9.26893851448,0.0823909531502,2.32466e-05,0.000460939,0.000460939,0
0.00225376,0.00202496,0.00202496,56,8.9819353194,0.100900900901,1.267e-05,0.000395368,0.000395368,0
0.000924259,0.00162432,0.00162432,44,7.81747505694,0.126074498567,3.06283e-05,0.000438949,0.000438949,0
0.00169006,0.00181353,0.00181353,58,9.41017121486,0.114398422091,2.15536e-05,0.000408464,0.000408464,0
0.000666343,0.00143678,0.00143678,42,7.77882448815,0.14,2.29892e-05,0.000453029,0.000453029,0
0.00403055,0.00339914,0.00339914,52,8.20997490982,0.0518444666002,1.23975e-05,0.000387692,0.000387692,0
0.00346942,0.00283905,0.00283905,48,7.59238112213,0.0567375886525,2.07571e-05,0.000391742,0.000391742,0
0.00212966,0.00209828,0.00209828,73,11.6909224671,0.133211678832,3.03897e-05,0.000423477,0.000423477,0
0.00216972,0.0021259,0.0021259,70,11.4720177009,0.128913443831,1.37843e-05,0.000422792,0.000422792,0
0.00321588,0.00268406,0.00268406,64,10.3481428387,0.0869565217391,2.18537e-05,0.000416538,0.000416538,0
0.00253795,0.00289901,0.00289901,35,6.21965712546,0.0568181818182,1.3108e-05,0.00041514,0.00041514,0
0.000876674,0.00162906,0.00162906,22,4.21896545239,0.0586666666667,2.21383e-05,0.000423856,0.000423856,0
0.00109743,0.00190867,0.00190867,31,5.75816091137,0.076354679803,1.42717e-05,0.000428275,0.000428275,0
0.00136452,0.00154216,0.00154216,36,6.0338583074,0.0857142857143,1.25201e-05,0.000391519,0.000391519,0
0.000702501,0.00156249,0.00156249,41,8.24593975877,0.130573248408,3.20261e-05,0.000468596,0.000468596,0
0.00446756,0.00325046,0.00325046,40,6.27627756562,0.0401203610832,2.05093e-05,0.00038234,0.00038234,0
0.000878075,0.00166702,0.00166702,32,6.03853794687,0.0898876404494,1.43469e-05,0.00044057,0.00044057,0
0.000886014,0.00174088,0.00174088,35,6.68862784271,0.102040816327,3.19968e-05,0.000467814,0.000467814,0
0.00265387,0.00220433,0.00220433,44,7.04981015155,0.0694006309148,1.23394e-05,0.000387125,0.000387125,0
0.000641038,0.00135092,0.00135092,3,0.637558695665,0.00864553314121,1.12465e-05,0.000361696,0.000361696,0
