@relation data

@attribute pr_all1 numeric
@attribute pr_root numeric
@attribute pr_high numeric
@attribute common numeric
@attribute adamic numeric
@attribute jacc numeric
@attribute pr_all1_super numeric
@attribute pr_root_super numeric
@attribute pr_high_super numeric
@attribute class {1,0}

@data

0.00136527,0.00135003,0.00187114,313,47.664120569,0.220422535211,5.32349e-06,0.000215154,0.000114835,1
0.000243514,0.000514934,0.000178664,58,10.4442953054,0.0732323232323,4.55555e-06,0.000181472,3.28425e-05,0
0.00242931,0.000720672,0.000541185,44,6.56957707941,0.0264105642257,3.50841e-06,0.000136138,3.97245e-05,0
0.00058355,0.000646729,0.000646501,130,19.3620851365,0.125603864734,3.98476e-06,0.000156528,5.39632e-05,1
0.000763974,0.000647087,0.000580685,72,10.7417504977,0.0610687022901,3.66133e-06,0.000142734,4.00242e-05,1
0.000929133,0.000603139,0.000495948,21,3.25657642636,0.0166270783848,3.42343e-06,0.00013243,3.78125e-05,0
0.000834359,0.000744526,0.000734154,72,10.6606319959,0.0549618320611,3.64554e-06,0.000142009,3.76973e-05,1
0.000581608,0.000644699,0.000659041,116,17.2040611865,0.110056925996,3.91234e-06,0.000153719,6.59737e-05,1
0.000817439,0.000923516,0.00107186,228,34.230027899,0.199824715162,4.55799e-06,0.000181635,9.32664e-05,1
0.00010945,0.000312274,8.43842e-05,8,1.34215775336,0.0102171136654,3.35777e-06,0.000129526,2.3299e-05,0
0.0008879,0.000987371,0.00105556,285,43.0540028318,0.273250239693,5.07522e-06,0.000204408,9.92235e-05,1
0.000625776,0.000593203,0.000501988,76,11.4218262947,0.0712277413308,3.73487e-06,0.000146015,4.44875e-05,1
0.000591247,0.000546321,0.000452744,46,6.82760912392,0.0413669064748,3.49511e-06,0.000135463,2.72519e-05,0
0.000607343,0.000696236,0.000751104,154,23.2065086171,0.156504065041,4.33394e-06,0.000171967,9.58956e-05,1
0.000907613,0.000519744,0.000163462,5,0.857547448532,0.00460405156538,3.30018e-06,0.000127106,2.28204e-05,0
0.000879301,0.00098738,0.00106209,253,38.2104266786,0.224290780142,4.79436e-06,0.000192317,8.56935e-05,1
