@relation data

@attribute pr_all1 numeric
@attribute pr_root numeric
@attribute pr_high numeric
@attribute common numeric
@attribute adamic numeric
@attribute jacc numeric
@attribute pr_all1_super numeric
@attribute pr_root_super numeric
@attribute pr_high_super numeric
@attribute class {1,0}

@data

3.6084e-06,3.53596e-06,3.19466e-06,3,0.437743205252,0.00409276944065,3.25273e-06,2.57565e-06,1.95038e-06,1
3.18145e-06,2.72691e-06,3.13824e-06,3,0.427206183378,0.00409276944065,3.25735e-06,2.66238e-06,2.10852e-06,0
5.18541e-06,5.16414e-06,5.06442e-06,5,0.771014460501,0.00682128240109,3.27355e-06,3.48435e-06,2.33718e-06,0
8.87673e-05,9.99355e-05,0.000112477,94,14.3752741992,0.128240109141,3.82936e-06,2.77772e-05,2.24737e-05,1
3.9887e-06,1.17737e-05,1.29259e-05,3,0.581476537415,0.00409276944065,3.34447e-06,6.73858e-06,1.03519e-05,1
6.84369e-06,7.34376e-06,6.62392e-06,6,0.896696137213,0.00818553888131,3.26784e-06,3.24726e-06,2.18502e-06,1
4.41261e-06,4.29517e-06,4.62388e-06,4,0.591027406866,0.00545702592087,3.26235e-06,2.98719e-06,2.21281e-06,0
0.00136527,0.00135003,0.00187114,313,47.664120569,0.220422535211,5.32349e-06,0.000215154,0.000114835,1
3.77987e-06,4.28732e-06,2.92399e-06,3,0.488450572287,0.00409276944065,3.27824e-06,3.66762e-06,2.26228e-06,0
6.70123e-06,1.01891e-05,7.08813e-06,6,1.02549367109,0.00818553888131,3.29467e-06,4.46454e-06,2.45213e-06,0
4.46109e-06,3.98939e-06,4.25101e-06,4,0.595072781705,0.00545702592087,3.2662e-06,3.14758e-06,2.37099e-06,0
5.0507e-06,4.99215e-06,5.30968e-06,5,0.750958303099,0.00682128240109,3.27466e-06,3.51951e-06,2.47471e-06,0
1.94212e-05,2.02657e-05,3.41253e-05,21,3.08120205568,0.0286493860846,3.35082e-06,6.69633e-06,1.34515e-05,1
3.29695e-06,2.82888e-06,3.13782e-06,3,0.429457601116,0.00409276944065,3.25764e-06,2.77032e-06,2.17524e-06,0
4.34746e-06,5.50829e-06,3.1577e-06,3,0.482124469119,0.00409276944065,3.26421e-06,3.07099e-06,2.017e-06,0
4.15576e-06,3.9342e-06,1.27321e-05,4,0.579386688462,0.00545702592087,3.26095e-06,2.92485e-06,9.7508e-06,1
2.18456e-05,2.34341e-05,2.35545e-05,22,3.39857470431,0.0300136425648,3.3956e-06,8.8481e-06,4.79426e-06,1
1.00716e-05,1.04602e-05,2.13534e-05,11,1.58737938578,0.0150068212824,3.2901e-06,4.19339e-06,1.03147e-05,1
1.09012e-05,1.13801e-05,2.3634e-05,11,1.649002925,0.0150068212824,3.30625e-06,4.91504e-06,1.36445e-05,1
1.44533e-05,1.50658e-05,1.62863e-05,15,2.25120060853,0.0204638472033,3.33171e-06,6.01921e-06,3.6898e-06,1
3.26587e-06,2.74621e-06,3.09849e-06,3,0.430199312088,0.00409276944065,3.25422e-06,2.63061e-06,2.09337e-06,0
3.17228e-06,3.35453e-06,3.29845e-06,3,0.476972303053,0.00409276944065,3.27216e-06,3.4275e-06,2.32761e-06,0
4.26361e-06,3.95093e-06,4.28971e-06,4,0.596209885441,0.00545702592087,3.26415e-06,3.06808e-06,2.28105e-06,0
3.48134e-06,3.68426e-06,3.29143e-06,3,0.474804508697,0.00409276944065,3.26456e-06,3.09418e-06,2.21271e-06,1
3.37681e-06,3.29538e-06,3.04808e-06,3,0.473171776089,0.00409276944065,3.26647e-06,3.17503e-06,2.19366e-06,0
4.00423e-06,5.4199e-06,3.89637e-06,3,0.464410479353,0.00409276944065,3.26048e-06,2.90591e-06,2.02321e-06,0
0.000172085,0.000184543,0.000259141,186,27.7057648018,0.253751705321,4.27306e-06,4.68171e-05,7.4436e-05,1
1.26606e-05,1.31413e-05,1.3943e-05,13,1.96206038532,0.0177353342428,3.3081e-06,4.9046e-06,2.97354e-06,1
2.79364e-05,2.96515e-05,4.14048e-05,30,4.44766009544,0.0409276944065,3.38328e-06,8.31788e-06,1.21316e-05,1
4.17868e-06,4.04693e-06,4.35607e-06,4,0.593156270286,0.00545702592087,3.26869e-06,3.252e-06,2.43671e-06,0
4.46357e-06,3.96861e-06,1.91661e-05,4,0.580240198239,0.00545702592087,3.26487e-06,3.08231e-06,1.43548e-05,0
4.25671e-06,5.99507e-06,2.61834e-06,3,0.518980331552,0.00409276944065,3.28387e-06,3.92287e-06,2.173e-06,0
4.49765e-06,4.47168e-06,2.23979e-05,4,0.587234637992,0.00545702592087,3.26266e-06,2.99964e-06,1.43197e-05,0
4.3689e-06,5.89214e-06,3.19747e-06,3,0.497320128458,0.00409276944065,3.27528e-06,3.5734e-06,2.10971e-06,0
3.96751e-06,4.44496e-06,5.43541e-06,3,0.441815378927,0.00409276944065,3.25473e-06,2.65902e-06,2.04642e-06,0
4.29054e-06,5.73316e-06,3.12353e-06,3,0.492027624928,0.00409276944065,3.27622e-06,3.58568e-06,2.11114e-06,0
5.17782e-06,5.81268e-06,5.39479e-06,5,0.808519037295,0.00682128240109,3.28244e-06,3.89272e-06,2.53134e-06,0
8.79465e-05,9.30237e-05,0.000136063,97,14.2449558726,0.132332878581,3.74778e-06,2.38703e-05,4.01538e-05,1
3.34502e-06,2.75483e-06,1.54728e-05,3,0.419905761104,0.00409276944065,3.2559e-06,2.69301e-06,1.16565e-05,0
3.20636e-06,2.86575e-06,3.09806e-06,3,0.440029963923,0.00409276944065,3.25664e-06,2.7367e-06,2.10726e-06,0
5.66057e-05,6.16452e-05,7.31796e-05,61,9.07776677415,0.0832196452933,3.55101e-06,1.56704e-05,1.52565e-05,0
3.6666e-06,3.67787e-06,3.25232e-06,3,0.453178608757,0.00409276944065,3.25575e-06,2.70791e-06,2.0089e-06,1
3.71582e-06,3.74467e-06,3.72554e-06,3,0.414293066161,0.00409276944065,3.25389e-06,2.61054e-06,2.05273e-06,0
6.24806e-06,6.22262e-06,6.35951e-06,6,0.896819690565,0.00818553888131,3.27558e-06,3.56583e-06,2.46375e-06,1
8.34642e-06,1.27223e-05,6.95404e-06,6,1.02802130504,0.00818553888131,3.31029e-06,5.1012e-06,2.38982e-06,0
4.77828e-06,4.29209e-06,4.52514e-06,4,0.560663574796,0.00545702592087,3.25766e-06,2.68837e-06,2.06769e-06,0
4.85804e-06,6.3879e-06,5.1992e-06,4,0.594912026648,0.00545702592087,3.25566e-06,2.71321e-06,1.95179e-06,0
4.02021e-06,5.04935e-06,3.11779e-06,3,0.50296671841,0.00409276944065,3.27538e-06,3.57489e-06,2.14683e-06,1
0.000243514,0.000514934,0.000178664,58,10.4442953054,0.0732323232323,4.55555e-06,0.000181472,3.28425e-05,0
7.02702e-06,7.29868e-06,7.71481e-06,7,1.08411388806,0.00954979536153,3.28814e-06,4.13108e-06,2.69967e-06,1
4.05254e-06,5.68793e-06,3.59402e-06,3,0.488473679668,0.00409276944065,3.26728e-06,3.2149e-06,2.08018e-06,0
8.58226e-05,9.1837e-05,0.000123676,93,13.7081179966,0.12687585266,3.72296e-06,2.29658e-05,3.11604e-05,1
3.68723e-06,4.03819e-06,5.26456e-06,3,0.445130935308,0.00409276944065,3.25687e-06,2.74944e-06,2.0902e-06,0
6.10409e-06,5.54798e-06,1.46951e-05,6,0.845157754666,0.00818553888131,3.26864e-06,3.2462e-06,9.96953e-06,0
2.75698e-05,2.86906e-05,3.97643e-05,30,4.3883505254,0.0409276944065,3.3871e-06,8.4296e-06,1.23663e-05,1
7.5064e-06,1.11383e-05,7.50421e-06,6,0.968266438543,0.00818553888131,3.2828e-06,3.92139e-06,2.21089e-06,0
9.1609e-06,1.00304e-05,9.97005e-06,9,1.31570755451,0.012278308322,3.27704e-06,3.64695e-06,2.3959e-06,1
4.18869e-06,4.28603e-06,4.419e-06,4,0.620341114417,0.00545702592087,3.27365e-06,3.47828e-06,2.49576e-06,0
5.16072e-06,7.34033e-06,4.81464e-06,4,0.64455589163,0.00545702592087,3.27147e-06,3.40569e-06,2.11571e-06,0
4.42689e-06,4.03569e-06,2.028e-05,4,0.592642873071,0.00545702592087,3.26497e-06,3.09926e-06,1.4375e-05,0
1.06375e-05,1.22453e-05,1.08792e-05,10,1.53931253923,0.0136425648022,3.29641e-06,4.51062e-06,2.65462e-06,1
3.44438e-06,3.89442e-06,3.25768e-06,3,0.45743692561,0.00409276944065,3.25718e-06,2.77169e-06,2.01709e-06,1
5.42174e-06,5.45442e-06,5.46386e-06,5,0.718943810826,0.00682128240109,3.26067e-06,2.91799e-06,2.11768e-06,0
3.46567e-06,3.40604e-06,3.24918e-06,3,0.453658175164,0.00409276944065,3.25842e-06,2.8199e-06,2.0906e-06,1
2.22068e-05,2.33353e-05,3.58969e-05,24,3.51082804931,0.0327421555252,3.34762e-06,6.73218e-06,1.14312e-05,1
7.18291e-06,7.5771e-06,7.56549e-06,7,1.0343024806,0.00954979536153,3.27666e-06,3.61243e-06,2.50785e-06,0
4.31178e-06,5.3809e-06,4.1366e-06,4,0.642534733055,0.00545702592087,3.2767e-06,3.65472e-06,2.21732e-06,1
4.75838e-06,4.86159e-06,2.19885e-05,4,0.589196732473,0.00545702592087,3.26206e-06,2.88957e-06,1.42156e-05,0
4.44448e-06,4.97757e-06,4.34893e-06,4,0.605631412235,0.00545702592087,3.258e-06,2.81645e-06,1.99043e-06,1
3.16613e-06,2.83462e-06,3.15581e-06,3,0.44410467375,0.00409276944065,3.25782e-06,2.78843e-06,2.16184e-06,0
3.01691e-06,2.91215e-06,3.8023e-06,3,0.442454112631,0.00409276944065,3.25792e-06,2.79064e-06,2.12615e-06,1
4.31307e-06,5.86944e-06,3.11044e-06,3,0.489163368941,0.00409276944065,3.27172e-06,3.4007e-06,2.07754e-06,0
5.86286e-06,5.77198e-06,6.2726e-06,6,0.875349245503,0.00818553888131,3.26791e-06,3.23708e-06,2.29781e-06,1
6.24397e-06,6.51064e-06,6.47355e-06,6,0.925657684974,0.00818553888131,3.28938e-06,4.17142e-06,2.6833e-06,0
3.67786e-06,4.6853e-06,3.81765e-06,3,0.44631973218,0.00409276944065,3.25268e-06,2.57751e-06,1.92675e-06,0
4.27043e-06,4.06146e-06,3.9854e-06,4,0.595222774044,0.00545702592087,3.26387e-06,3.05155e-06,2.22044e-06,0
