@relation data

@attribute pr_all1 numeric
@attribute pr_root numeric
@attribute pr_high numeric
@attribute common numeric
@attribute adamic numeric
@attribute jacc numeric
@attribute pr_all1_super numeric
@attribute pr_root_super numeric
@attribute pr_high_super numeric
@attribute class {1,0}

@data

0.00837132,0.00548076,0.0101256,23,3.90973337945,0.0198446937015,1.30131e-05,0.000542661,0.00018651,0
0.00183506,0.00245218,0.000718759,31,5.38978824687,0.0782828282828,1.36634e-05,0.000568876,0.000103886,0
0.00167363,0.00221013,0.000560664,10,1.74491474471,0.0244498777506,1.25937e-05,0.000525709,9.59726e-05,0
0.00304774,0.00330098,0.000909322,36,6.27874277984,0.0672897196262,1.38206e-05,0.000575209,0.000105048,0
0.00478467,0.00437,0.0416456,24,3.97183396957,0.0295566502463,1.28763e-05,0.000537136,0.0168937,1
0.00200042,0.00237876,0.000603728,25,4.23328513462,0.0661375661376,1.31332e-05,0.00054752,9.99702e-05,0
0.0024755,0.00338761,0.00346899,35,6.41060415663,0.0754310344828,1.46424e-05,0.000608566,0.000126469,0
0.00505657,0.00337795,0.00065253,4,0.697944171546,0.00618238021638,1.22247e-05,0.000510856,9.32488e-05,0
0.00168412,0.00265377,0.0022632,32,5.83275116049,0.0893854748603,1.43438e-05,0.000596514,0.000123381,1
0.0027064,0.00290652,0.000763265,32,5.55315559766,0.0670859538784,1.36536e-05,0.000568485,0.000103815,0
2.18868e-05,0.000269896,5.18249e-05,2,0.313349641896,0.010989010989,1.21148e-05,0.000506438,9.24385e-05,0
0.00270631,0.00289865,0.00101968,29,5.06222454765,0.0614406779661,1.36227e-05,0.000566191,0.000103414,0
0.0012621,0.00237093,0.00158162,31,5.84353945839,0.103333333333,1.50283e-05,0.000624079,0.000128302,1
0.00623067,0.00427969,0.00106546,21,3.74211544416,0.0246189917937,1.32885e-05,0.000553732,0.00010111,0
0.00199076,0.00301379,0.00290892,34,6.39842982381,0.0845771144279,1.52255e-05,0.000632032,0.000141405,1
0.00517133,0.00383135,0.00105865,20,3.47843155528,0.0267737617135,1.30754e-05,0.000545089,9.95266e-05,0
0.00920877,0.00730791,0.0494478,28,4.86312003744,0.0199857244825,1.35708e-05,0.000565208,0.0168694,1
0.00139679,0.0022882,0.0014886,17,3.10058117944,0.0518292682927,1.32762e-05,0.000553408,0.000102293,1
0.00437876,0.00422891,0.00116357,48,8.34660390922,0.0697674418605,1.44202e-05,0.000599358,0.000109476,0
0.0118844,0.00443958,0.000461485,0,0,0.0,1.20619e-05,0.000504313,9.20487e-05,0
0.00119638,0.00181516,0.000459116,27,4.60263419429,0.0882352941176,1.32507e-05,0.000552241,0.000100836,0
0.0147973,0.00832111,0.00256353,19,3.92483973174,0.00995807127883,1.27465e-05,0.000531901,9.71072e-05,0
0.00110304,0.00181756,0.000468523,26,4.53853677169,0.0890410958904,1.34784e-05,0.00056039,0.00010235,0
0.00769395,0.00559061,0.00169021,30,5.18172669457,0.027027027027,1.3529e-05,0.000563461,0.000102893,0
0.00546982,0.00504777,0.00145849,35,6.12521923198,0.0399087799316,1.39545e-05,0.000579536,0.000105861,0
0.00146707,0.00256203,0.00169984,31,5.85624171801,0.0962732919255,1.5018e-05,0.000623674,0.000117009,1
0.00424574,0.00342656,0.00111821,6,1.07795881339,0.01,1.2458e-05,0.00052033,9.58031e-05,0
0.00620276,0.00484369,0.00150437,33,5.82583259105,0.0374149659864,1.39092e-05,0.000577704,0.000105526,0
0.00212244,0.00264065,0.00407857,16,2.69718992768,0.0344827586207,1.2708e-05,0.000530366,0.000133826,1
0.00284535,0.00325465,0.00090756,27,4.69729528249,0.0492700729927,1.34667e-05,0.000560907,0.000102426,0
0.00238603,0.00287202,0.000733369,30,5.26683101266,0.0650759219089,1.363e-05,0.000567497,0.000103634,0
0.00143952,0.00200842,0.00218848,9,1.51786836573,0.025069637883,1.24148e-05,0.000518541,9.606e-05,1
0.00123284,0.00215282,0.001193,32,5.88247827977,0.110726643599,1.44501e-05,0.000600806,0.000112805,1
0.0007329,0.00140943,0.000345333,9,1.52146370382,0.0333333333333,1.2419e-05,0.000518719,9.46897e-05,0
0.00355451,0.00328997,0.000966638,29,5.03106755583,0.0508771929825,1.35258e-05,0.000562291,0.000102699,0
0.00426766,0.00379639,0.0010109,33,5.73068880796,0.0495495495495,1.36968e-05,0.000570211,0.000104131,0
0.0041254,0.00373958,0.00100586,33,5.7272923926,0.0506134969325,1.36788e-05,0.000568437,0.000103826,0
0.00572789,0.00379353,0.0591589,6,0.99549346636,0.00735294117647,1.22829e-05,0.000513222,0.0168456,1
0.00242472,0.00255094,0.000638434,4,0.653539546723,0.00801603206413,1.2182e-05,0.000509149,9.29355e-05,0
0.00480471,0.00381828,0.00116594,24,4.15714942722,0.0331950207469,1.32963e-05,0.000553061,0.000101006,0
0.00248658,0.00265351,0.0443071,15,2.47450356464,0.031914893617,1.26292e-05,0.000527209,0.0168245,1
0.00163369,0.0025892,0.0028599,48,8.72084846635,0.148606811146,1.56505e-05,0.000649105,0.000207342,1
0.00396317,0.00392771,0.00107635,35,6.14376054215,0.0521609538003,1.40389e-05,0.000582923,0.000106483,0
0.00301773,0.00310806,0.00108036,25,4.31189469765,0.046468401487,2.32613e-05,0.000575192,0.000112156,0
0.0018368,0.00233211,0.000514671,5,0.861212935708,0.0141242937853,1.22494e-05,0.000511846,9.34304e-05,0
0.00217348,0.00245201,0.00060858,13,2.19940914598,0.0306603773585,1.26151e-05,0.000526615,9.61378e-05,0
0.00122321,0.00201583,0.0019594,13,2.23755359918,0.0380116959064,1.26922e-05,0.000529744,0.000110678,1
0.00237544,0.0024349,0.000544831,3,0.49857415767,0.00714285714286,1.21523e-05,0.000507945,9.2715e-05,0
0.00186109,0.00238581,0.000607242,28,4.90485899224,0.0734908136483,1.36028e-05,0.000565392,0.000103267,0
0.00565531,0.00494865,0.0119904,27,4.54167982486,0.0291891891892,1.3072e-05,0.000545033,0.000186903,0
0.00101592,0.00198343,0.00147917,28,5.14088783931,0.100358422939,1.41445e-05,0.000588486,0.000109503,1
0.00464085,0.0040421,0.00120889,29,5.02603711317,0.0396174863388,1.34539e-05,0.000559395,0.000102168,0
0.00219205,0.00266106,0.000685757,35,6.09346243558,0.0855745721271,1.38434e-05,0.000576117,0.000105214,0
0.00181115,0.00285925,0.00161951,32,6.06537889546,0.0898876404494,1.51175e-05,0.000627685,0.000117589,1
0.00115291,0.00216953,0.00138513,32,5.79985388546,0.113074204947,1.42998e-05,0.000594748,0.00012326,1
0.0020182,0.00240475,0.00361639,12,1.93822827434,0.0270880361174,1.24497e-05,0.000519949,0.000131361,1
0.00339637,0.00281866,0.0602155,2,0.316251781484,0.00369003690037,1.21106e-05,0.000506274,0.0167824,1
0.00139207,0.00242444,0.0024988,32,5.7537160903,0.0984615384615,1.41508e-05,0.000588662,0.000194127,1
0.00165558,0.00225345,0.000572127,31,5.41548309926,0.0875706214689,1.36724e-05,0.000569234,0.000103952,0
0.00656464,0.00379156,0.000575214,2,0.411031768803,0.00250312891114,1.2295e-05,0.000513671,9.37654e-05,0
0.00235669,0.00253776,0.000774104,15,2.47581305886,0.0320512820513,1.25717e-05,0.000524837,9.58123e-05,0
0.00324508,0.00307093,0.000795196,22,3.8153745514,0.0405904059041,1.31396e-05,0.000547774,0.000100017,0
0.00745077,0.00592554,0.0016532,26,4.44987677658,0.0230088495575,1.31672e-05,0.000548865,0.000100217,0
0.00128959,0.00239825,0.00137711,35,6.60443816831,0.119047619048,1.53038e-05,0.000635191,0.000119204,1
0.0010367,0.00171241,0.00041291,19,3.23956011416,0.0659722222222,1.28679e-05,0.00053682,9.80085e-05,0
0.0005569,0.00128303,0.000293306,13,2.29697790082,0.0546218487395,1.28237e-05,0.000534983,9.76728e-05,0
0.00301773,0.00310806,0.00108036,25,4.31189469765,0.046468401487,2.32613e-05,0.000575192,0.000112156,0
0.00161097,0.00220431,0.000620591,31,5.39590872538,0.0898550724638,1.3639e-05,0.000567884,0.000103705,0
0.00151163,0.00204591,0.000535985,16,2.68834543983,0.045197740113,1.26882e-05,0.000529522,9.66714e-05,0
0.00191766,0.00244033,0.00061775,30,5.21713833515,0.0773195876289,1.35725e-05,0.00056521,0.000103214,0
0.00146762,0.00246923,0.00168936,29,5.38842609065,0.0884146341463,1.43369e-05,0.000596248,0.000111641,1
0.00175099,0.00256707,0.00410883,40,7.02601247823,0.102564102564,1.42651e-05,0.000593303,0.00014684,1
0.0017944,0.00233945,0.000588761,20,3.41943729308,0.0505050505051,1.29088e-05,0.00053846,9.83095e-05,0
0.00174853,0.00269542,0.00190798,25,4.68077603171,0.0677506775068,1.43563e-05,0.000596973,0.000111411,1
0.00199887,0.00245042,0.000641256,23,4.01830641915,0.0586734693878,1.32542e-05,0.000552383,0.000100862,0
0.00234484,0.00267884,0.000695033,28,4.84792915927,0.0632054176072,1.3474e-05,0.000560208,0.000102317,0
0.00239965,0.0027436,0.000714321,25,4.29419218169,0.0538793103448,1.32737e-05,0.000552166,0.000100841,0
0.00282979,0.00316175,0.000833406,34,5.92859255333,0.0667976424361,1.37992e-05,0.000574344,0.000104889,0
0.000571722,0.00121895,0.000281227,17,2.88373778953,0.0717299578059,1.28002e-05,0.000534084,9.7507e-05,0
0.00175858,0.00231386,0.000582683,31,5.30716316037,0.0820105820106,1.35156e-05,0.000562881,0.000102788,0
0.0014907,0.00216985,0.000543803,32,5.47449306177,0.0938416422287,1.34512e-05,0.000560325,0.000102318,0
0.00060803,0.0014763,0.000911571,28,5.09563378517,0.127272727273,1.40493e-05,0.000584647,0.000120895,0
0.00224314,0.00281105,0.000732202,42,7.38037204339,0.0983606557377,1.43158e-05,0.000595152,0.000108705,0
0.00187528,0.00282008,0.0016772,32,5.95943920966,0.0876712328767,1.49088e-05,0.000619268,0.000116246,1
0.00156945,0.00268816,0.00166025,35,6.58804250464,0.104790419162,1.51389e-05,0.000628537,0.000117652,1
0.00178066,0.00228395,0.000451723,2,0.369910698201,0.0056338028169,1.21697e-05,0.000508645,9.28432e-05,0
0.0013767,0.00233791,0.00136771,20,3.68348287233,0.0609756097561,1.35289e-05,0.000563556,0.000104749,1
0.00439217,0.00384005,0.00730329,7,1.16881603746,0.00900900900901,1.23122e-05,0.000514405,0.000117926,0
