@relation data

@attribute pr_all1 numeric
@attribute pr_root numeric
@attribute pr_high numeric
@attribute common numeric
@attribute adamic numeric
@attribute jacc numeric
@attribute pr_all1_super numeric
@attribute pr_root_super numeric
@attribute pr_high_super numeric
@attribute class {1,0}

@data

0.000851851,0.00144924,0.00042793,63,10.6868258678,0.234200743494,1.5256e-05,0.00053591,9.88144e-05,0
0.000916784,0.00152867,0.00045918,73,12.3662842648,0.278625954198,1.56559e-05,0.000550372,0.000101569,0
0.000886636,0.00148905,0.000434112,44,7.37538866767,0.145214521452,1.40983e-05,0.000494146,9.10731e-05,0
0.00134633,0.00185403,0.000589587,64,10.5523136387,0.181303116147,1.45702e-05,0.000510694,9.42292e-05,0
0.00170447,0.00224758,0.000680546,76,12.9441260202,0.197916666667,1.61189e-05,0.000567033,0.000104584,0
0.0016132,0.00206354,0.000675819,52,8.60213840501,0.121779859485,1.41243e-05,0.000495094,9.13267e-05,0
0.0036092,0.00283852,0.00278875,21,3.80614080129,0.032967032967,1.29518e-05,0.000453184,0.000101319,1
0.00332831,0.00368943,0.00124592,114,19.3727527096,0.185970636215,1.79904e-05,0.000634142,0.000117052,0
0.000609034,0.00118898,0.000307744,10,1.6767784239,0.0320512820513,1.22842e-05,0.000428785,7.89584e-05,0
0.00508315,0.00321112,0.00535181,12,2.0583108088,0.0146878824969,1.22303e-05,0.000427012,0.000100255,0
0.00195254,0.00223785,0.00078192,38,6.28732472913,0.0764587525151,1.3468e-05,0.000471544,8.69261e-05,0
0.00108247,0.00167595,0.000491546,61,10.3015396261,0.198051948052,1.51339e-05,0.000530975,9.79113e-05,0
0.0049417,0.00485501,0.00175638,123,20.8263347651,0.141379310345,1.81687e-05,0.000640642,0.000118402,0
0.00233021,0.00260826,0.000859515,64,10.6974672481,0.127236580517,1.48045e-05,0.000519196,9.5809e-05,0
0.0012572,0.0018741,0.000594585,74,12.575344177,0.230529595016,1.59614e-05,0.000561358,0.000103533,0
0.00200556,0.00254799,0.000813827,91,15.3582365243,0.215639810427,1.66363e-05,0.000585755,0.00010806,0
0.0033442,0.00359962,0.0013791,87,14.4520529052,0.128318584071,2.51001e-05,0.000556739,0.000109604,0
0.00301655,0.00332654,0.0013079,85,14.2064298882,0.137763371151,1.57333e-05,0.000552645,0.000102169,0
0.00404233,0.00304894,0.00105053,30,5.10801307367,0.0409276944065,1.33347e-05,0.000466683,8.59896e-05,0
0.00374954,0.0029158,0.00707489,13,2.18554647968,0.0174029451138,1.22219e-05,0.000426699,0.00012351,1
0.00546199,0.00519537,0.00199866,115,19.3030589634,0.116751269036,1.74455e-05,0.000614395,0.000113456,0
0.00163917,0.00202677,0.000433446,2,0.404532678245,0.00505050505051,1.19057e-05,0.000415223,7.64447e-05,0
0.000824277,0.00135475,0.0010038,24,4.24633465949,0.0794701986755,1.29575e-05,0.000453388,0.000101383,1
0.00207847,0.0025486,0.000910917,89,14.9050521463,0.204128440367,1.61604e-05,0.000568128,0.000104881,0
0.00211059,0.00266756,0.000967355,90,15.0994023871,0.195652173913,1.61213e-05,0.000566662,0.000104641,0
0.00234894,0.00231004,0.00328563,17,2.89937312454,0.0306306306306,1.23473e-05,0.000431268,0.000119111,1
0.00415139,0.00376872,0.031727,28,4.71248276387,0.0333730631704,1.26682e-05,0.000442885,0.0167667,1
0.00101469,0.00151709,0.000467802,56,9.17317966025,0.181818181818,1.40825e-05,0.000493647,9.09931e-05,0
0.00284036,0.00317458,0.00105648,93,15.7555606422,0.169708029197,1.70227e-05,0.000599213,0.000110635,0
0.00180153,0.00238542,0.000746305,86,14.6628936471,0.220512820513,1.68258e-05,0.000592131,0.000109321,0
