@relation data

@attribute pr_all1 numeric
@attribute pr_root numeric
@attribute pr_high numeric
@attribute common numeric
@attribute adamic numeric
@attribute jacc numeric
@attribute pr_all1_super numeric
@attribute pr_root_super numeric
@attribute pr_high_super numeric
@attribute class {1,0}

@data

0.000617386,0.0011133,0.00027557,58,10.5709932016,0.106227106227,8.74087e-06,0.000294795,3.48271e-05,0
0.00167097,0.00143831,0.001208,60,9.91229950828,0.0681044267877,7.16647e-06,0.000239618,4.09172e-05,1
0.000498387,0.000741662,0.000179144,7,1.20709271356,0.0118443316413,6.37955e-06,0.000211442,2.46274e-05,0
0.00115555,0.00144865,0.000392185,43,7.68973823305,0.0601398601399,7.73346e-06,0.000259273,3.05108e-05,0
0.000449962,0.000829407,0.000200847,27,4.80352001447,0.0495412844037,7.18212e-06,0.000239778,2.81437e-05,0
0.000573124,0.000868229,0.000412707,13,2.31250845366,0.0213464696223,6.63722e-06,0.000220624,2.59288e-05,1
0.00157508,0.00150174,0.000864097,26,4.43233160367,0.028384279476,6.78155e-06,0.000225776,2.67501e-05,1
0.00335288,0.00122922,0.000406185,3,0.467862373824,0.00238853503185,6.27327e-06,0.000207637,2.41675e-05,0
0.00152291,0.00122439,0.000834902,21,3.46301188087,0.0245327102804,6.56244e-06,0.000217959,2.59157e-05,1
0.00195862,0.00100981,0.000390852,5,0.77974133326,0.00572082379863,6.29389e-06,0.000208375,3.53255e-05,0
0.00024036,0.000578958,0.000126911,26,4.56093955002,0.0543933054393,7.20771e-06,0.000240503,2.81571e-05,0
0.000330153,0.000606701,0.000235726,12,1.96233914546,0.0223463687151,6.44012e-06,0.000213557,2.52554e-05,1
0.00142062,0.00146836,0.00089675,37,6.22354154044,0.0428736964079,6.95656e-06,0.000232026,2.78767e-05,0
0.00153757,0.00135214,0.00153948,29,4.70028971986,0.032293986637,6.65958e-06,0.000221417,3.82503e-05,1
0.0011886,0.00118056,0.00121395,26,4.14142450236,0.0321782178218,6.59461e-06,0.000219063,3.76864e-05,1
9.18164e-05,0.000471604,8.8744e-05,4,0.735463551452,0.00863930885529,6.37967e-06,0.000211402,2.46939e-05,0
